Temp Delta,Weekday,Avg Date,Date,Name,Number of Records,Prcp,Trails,Traffic,Station,Tmax,Tmin,Time
24,6,945.5714286,8/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,620,USC00410433,99,75,8/16/19 0:00
26,5,945.5714286,8/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,661,USC00410433,101,75,8/15/19 0:00
27,4,945.5714286,8/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,684,USC00410433,103,76,8/14/19 0:00
26,3,945.5714286,8/13/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,693,USC00410433,103,77,8/13/19 0:00
25,2,945.5714286,8/12/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,708,USC00410433,102,77,8/12/19 0:00
24,1,945.5714286,8/11/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,1274,USC00410433,101,77,8/11/19 0:00
28,7,945.5714286,8/18/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,1578,USC00410433,102,74,8/18/18 0:00
26,6,945.5714286,8/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,847,USC00410433,100,74,8/17/18 0:00
23,5,945.5714286,8/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,915,USC00410433,99,76,8/16/18 0:00
22,4,945.5714286,8/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,904,USC00410433,96,74,8/15/18 0:00
22,3,945.5714286,8/14/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,936,USC00410433,96,74,8/14/18 0:00
15,2,945.5714286,8/13/18,"AUSTIN GREAT HILLS, TX US",1,0.08,Butler Trail : Longhorn Dam - Urban Trail,863,USC00410433,88,73,8/13/18 0:00
22,1,945.5714286,8/12/18,"AUSTIN GREAT HILLS, TX US",1,0.57,Butler Trail : Longhorn Dam - Urban Trail,1118,USC00410433,95,73,8/12/18 0:00
24,7,945.5714286,8/19/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,98,74,8/19/17 0:00
24,6,945.5714286,8/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,98,74,8/18/17 0:00
20,5,945.5714286,8/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,97,77,8/17/17 0:00
23,4,945.5714286,8/16/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,97,74,8/16/17 0:00
22,3,945.5714286,8/15/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,96,74,8/15/17 0:00
22,2,945.5714286,8/14/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,97,75,8/14/17 0:00
22,1,945.5714286,8/13/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,97,75,8/13/17 0:00
29,7,945.5714286,8/13/16,"AUSTIN GREAT HILLS, TX US",1,0.34,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,102,73,8/13/16 0:00
23,6,945.5714286,8/12/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,99,76,8/12/16 0:00
23,5,945.5714286,8/11/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,99,76,8/11/16 0:00
22,4,945.5714286,8/10/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,99,77,8/10/16 0:00
22,3,945.5714286,8/9/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,98,76,8/9/16 0:00
23,2,945.5714286,8/8/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,98,75,8/8/16 0:00
22,1,945.5714286,8/7/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Longhorn Dam - Urban Trail,,USC00410433,97,75,8/7/16 0:00
23,7,4052.928571,4/27/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3197,USC00410433,81,58,4/27/19 0:00
29,6,4052.928571,4/26/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,2254,USC00410433,84,55,4/26/19 0:00
7,5,4052.928571,4/25/19,"AUSTIN GREAT HILLS, TX US",1,1.91,Butler Trail : Crenshaw Bridge - Urban Trail,2166,USC00410433,61,54,4/25/19 0:00
17,4,4052.928571,4/24/19,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail : Crenshaw Bridge - Urban Trail,334,USC00410433,77,60,4/24/19 0:00
15,3,4052.928571,4/23/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,1649,USC00410433,80,65,4/23/19 0:00
26,2,4052.928571,4/22/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,2095,USC00410433,83,57,4/22/19 0:00
37,1,4052.928571,4/21/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3150,USC00410433,83,46,4/21/19 0:00
25,7,4052.928571,4/28/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,6973,USC00410433,79,54,4/28/18 0:00
32,6,4052.928571,4/27/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4541,USC00410433,79,47,4/27/18 0:00
41,5,4052.928571,4/26/18,"AUSTIN GREAT HILLS, TX US",1,0.14,Butler Trail : Crenshaw Bridge - Urban Trail,5390,USC00410433,87,46,4/26/18 0:00
31,4,4052.928571,4/25/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3083,USC00410433,86,55,4/25/18 0:00
32,3,4052.928571,4/24/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4597,USC00410433,84,52,4/24/18 0:00
27,2,4052.928571,4/23/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4887,USC00410433,76,49,4/23/18 0:00
22,1,4052.928571,4/22/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,8173,USC00410433,73,51,4/22/18 0:00
22,7,4052.928571,4/29/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4181,USC00410433,92,70,4/29/17 0:00
34,6,4052.928571,4/28/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3040,USC00410433,83,49,4/28/17 0:00
40,5,4052.928571,4/27/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4839,USC00410433,88,48,4/27/17 0:00
24,4,4052.928571,4/26/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3726,USC00410433,87,63,4/26/17 0:00
35,3,4052.928571,4/25/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3769,USC00410433,80,45,4/25/17 0:00
29,2,4052.928571,4/24/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5020,USC00410433,74,45,4/24/17 0:00
14,1,4052.928571,4/23/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,6814,USC00410433,61,47,4/23/17 0:00
28,7,4052.928571,4/23/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,8749,USC00410433,81,53,4/23/16 0:00
23,6,4052.928571,4/22/16,"AUSTIN GREAT HILLS, TX US",1,0.22,Butler Trail : Crenshaw Bridge - Urban Trail,5531,USC00410433,79,56,4/22/16 0:00
21,5,4052.928571,4/21/16,"AUSTIN GREAT HILLS, TX US",1,0.2,Butler Trail : Crenshaw Bridge - Urban Trail,3165,USC00410433,79,58,4/21/16 0:00
17,4,4052.928571,4/20/16,"AUSTIN GREAT HILLS, TX US",1,0.34,Butler Trail : Crenshaw Bridge - Urban Trail,4230,USC00410433,76,59,4/20/16 0:00
8,3,4052.928571,4/19/16,"AUSTIN GREAT HILLS, TX US",1,0.45,Butler Trail : Crenshaw Bridge - Urban Trail,4173,USC00410433,69,61,4/19/16 0:00
14,2,4052.928571,4/18/16,"AUSTIN GREAT HILLS, TX US",1,2.39,Butler Trail : Crenshaw Bridge - Urban Trail,1389,USC00410433,75,61,4/18/16 0:00
8,1,4052.928571,4/17/16,"AUSTIN GREAT HILLS, TX US",1,0.24,Butler Trail : Crenshaw Bridge - Urban Trail,2367,USC00410433,71,63,4/17/16 0:00
22,7,2316.642857,7/20/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3113,USC00410433,97,75,7/20/19 0:00
23,6,2316.642857,7/19/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1656,USC00410433,98,75,7/19/19 0:00
20,5,2316.642857,7/18/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1772,USC00410433,96,76,7/18/19 0:00
22,4,2316.642857,7/17/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1998,USC00410433,98,76,7/17/19 0:00
25,3,2316.642857,7/16/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1938,USC00410433,98,73,7/16/19 0:00
22,2,2316.642857,7/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1702,USC00410433,95,73,7/15/19 0:00
18,1,2316.642857,7/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2962,USC00410433,92,74,7/14/19 0:00
29,7,2316.642857,7/21/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3707,USC00410433,102,73,7/21/18 0:00
26,6,2316.642857,7/20/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1872,USC00410433,101,75,7/20/18 0:00
26,5,2316.642857,7/19/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1963,USC00410433,101,75,7/19/18 0:00
27,4,2316.642857,7/18/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2001,USC00410433,99,72,7/18/18 0:00
25,3,2316.642857,7/17/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2140,USC00410433,97,72,7/17/18 0:00
21,2,2316.642857,7/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2073,USC00410433,95,74,7/16/18 0:00
20,1,2316.642857,7/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,3536,USC00410433,95,75,7/15/18 0:00
25,7,2316.642857,7/22/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,100,75,7/22/17 0:00
25,6,2316.642857,7/21/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,99,74,7/21/17 0:00
23,5,2316.642857,7/20/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,97,74,7/20/17 0:00
23,4,2316.642857,7/19/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,96,73,7/19/17 0:00
22,3,2316.642857,7/18/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,95,73,7/18/17 0:00
25,2,2316.642857,7/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,94,69,7/17/17 0:00
30,1,2316.642857,7/16/17,"AUSTIN GREAT HILLS, TX US",1,1.48,Butler Trail: South Lamar - Urban Trail,,USC00410433,99,69,7/16/17 0:00
25,7,2316.642857,7/16/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,99,74,7/16/16 0:00
23,6,2316.642857,7/15/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,98,75,7/15/16 0:00
23,5,2316.642857,7/14/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,98,75,7/14/16 0:00
22,4,2316.642857,7/13/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,97,75,7/13/16 0:00
23,3,2316.642857,7/12/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,98,75,7/12/16 0:00
19,2,2316.642857,7/11/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,95,76,7/11/16 0:00
24,1,2316.642857,7/10/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,98,74,7/10/16 0:00
21,7,3929.428571,6/15/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,1585,USC00410433,89,68,6/15/19 0:00
22,6,3929.428571,6/14/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,1500,USC00410433,89,67,6/14/19 0:00
23,5,3929.428571,6/13/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,1683,USC00410433,88,65,6/13/19 0:00
16,4,3929.428571,6/12/19,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail : Crenshaw Bridge - Urban Trail,3662,USC00410433,79,63,6/12/19 0:00
16,3,3929.428571,6/11/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,2320,USC00410433,84,68,6/11/19 0:00
27,2,3929.428571,6/10/19,"AUSTIN GREAT HILLS, TX US",1,0.98,Butler Trail : Crenshaw Bridge - Urban Trail,1383,USC00410433,96,69,6/10/19 0:00
28,1,3929.428571,6/9/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,1918,USC00410433,96,68,6/9/19 0:00
21,7,3929.428571,6/16/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,,USC00410433,95,74,6/16/18 0:00
23,6,3929.428571,6/15/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,,USC00410433,97,74,6/15/18 0:00
24,5,3929.428571,6/14/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,,USC00410433,97,73,6/14/18 0:00
21,4,3929.428571,6/13/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,,USC00410433,97,76,6/13/18 0:00
19,3,3929.428571,6/12/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,,USC00410433,95,76,6/12/18 0:00
20,2,3929.428571,6/11/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,,USC00410433,96,76,6/11/18 0:00
18,1,3929.428571,6/10/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,,USC00410433,93,75,6/10/18 0:00
22,7,3929.428571,6/17/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5393,USC00410433,96,74,6/17/17 0:00
22,6,3929.428571,6/16/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3464,USC00410433,96,74,6/16/17 0:00
19,5,3929.428571,6/15/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3517,USC00410433,93,74,6/15/17 0:00
19,4,3929.428571,6/14/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,6955,USC00410433,94,75,6/14/17 0:00
20,3,3929.428571,6/13/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3987,USC00410433,93,73,6/13/17 0:00
20,2,3929.428571,6/12/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3816,USC00410433,91,71,6/12/17 0:00
21,1,3929.428571,6/11/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,6187,USC00410433,89,68,6/11/17 0:00
23,7,3929.428571,6/11/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5841,USC00410433,90,67,6/11/16 0:00
24,6,3929.428571,6/10/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3748,USC00410433,90,66,6/10/16 0:00
23,5,3929.428571,6/9/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,5394,USC00410433,90,67,6/9/16 0:00
23,4,3929.428571,6/8/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,3860,USC00410433,89,66,6/8/16 0:00
21,3,3929.428571,6/7/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4389,USC00410433,87,66,6/7/16 0:00
20,2,3929.428571,6/6/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail : Crenshaw Bridge - Urban Trail,4559,USC00410433,85,65,6/6/16 0:00
17,1,3929.428571,6/5/16,"AUSTIN GREAT HILLS, TX US",1,0.17,Butler Trail : Crenshaw Bridge - Urban Trail,7357,USC00410433,82,65,6/5/16 0:00
18,7,3453.928571,6/1/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,4314,USC00410433,90,72,6/1/19 0:00
11,6,3453.928571,5/31/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3181,USC00410433,81,70,5/31/19 0:00
21,5,3453.928571,5/30/19,"AUSTIN GREAT HILLS, TX US",1,0.56,Butler Trail: North Congress - Urban Trail,2914,USC00410433,90,69,5/30/19 0:00
13,4,3453.928571,5/29/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2249,USC00410433,86,73,5/29/19 0:00
16,3,3453.928571,5/28/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3131,USC00410433,88,72,5/28/19 0:00
18,2,3453.928571,5/27/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,5090,USC00410433,90,72,5/27/19 0:00
16,1,3453.928571,5/26/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,5245,USC00410433,89,73,5/26/19 0:00
22,7,3453.928571,6/2/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3873,USC00410433,97,75,6/2/18 0:00
22,6,3453.928571,6/1/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2438,USC00410433,97,75,6/1/18 0:00
24,5,3453.928571,5/31/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2431,USC00410433,97,73,5/31/18 0:00
24,4,3453.928571,5/30/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2277,USC00410433,96,72,5/30/18 0:00
25,3,3453.928571,5/29/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,2313,USC00410433,95,70,5/29/18 0:00
27,2,3453.928571,5/28/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,3960,USC00410433,97,70,5/28/18 0:00
26,1,3453.928571,5/27/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,4939,USC00410433,97,71,5/27/18 0:00
19,7,3453.928571,6/3/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,90,71,6/3/17 0:00
22,6,3453.928571,6/2/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,86,64,6/2/17 0:00
20,5,3453.928571,6/1/17,"AUSTIN GREAT HILLS, TX US",1,0.02,Butler Trail: North Congress - Urban Trail,,USC00410433,83,63,6/1/17 0:00
19,4,3453.928571,5/31/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,84,65,5/31/17 0:00
19,3,3453.928571,5/30/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,84,65,5/30/17 0:00
24,2,3453.928571,5/29/17,"AUSTIN GREAT HILLS, TX US",1,0.38,Butler Trail: North Congress - Urban Trail,,USC00410433,89,65,5/29/17 0:00
21,1,3453.928571,5/28/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,93,72,5/28/17 0:00
14,7,3453.928571,5/28/16,"AUSTIN GREAT HILLS, TX US",1,0.03,Butler Trail: North Congress - Urban Trail,,USC00410433,75,61,5/28/16 0:00
23,6,3453.928571,5/27/16,"AUSTIN GREAT HILLS, TX US",1,0.47,Butler Trail: North Congress - Urban Trail,,USC00410433,88,65,5/27/16 0:00
8,5,3453.928571,5/26/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,82,74,5/26/16 0:00
13,4,3453.928571,5/25/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,85,72,5/25/16 0:00
12,3,3453.928571,5/24/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,82,70,5/24/16 0:00
16,2,3453.928571,5/23/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,86,70,5/23/16 0:00
12,1,3453.928571,5/22/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: North Congress - Urban Trail,,USC00410433,80,68,5/22/16 0:00
12,7,2910.714286,2/23/19,"AUSTIN GREAT HILLS, TX US",1,0.04,Butler Trail: South Lamar - Urban Trail,6329,USC00410433,58,46,2/23/19 0:00
5,6,2910.714286,2/22/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1433,USC00410433,54,49,2/22/19 0:00
26,5,2910.714286,2/21/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,1638,USC00410433,64,38,2/21/19 0:00
5,4,2910.714286,2/20/19,"AUSTIN GREAT HILLS, TX US",1,0.29,Butler Trail: South Lamar - Urban Trail,2882,USC00410433,43,38,2/20/19 0:00
18,3,2910.714286,2/19/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,572,USC00410433,57,39,2/19/19 0:00
19,2,2910.714286,2/18/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,2922,USC00410433,61,42,2/18/19 0:00
14,1,2910.714286,2/17/19,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,4599,USC00410433,56,42,2/17/19 0:00
23,7,2910.714286,2/24/18,"AUSTIN GREAT HILLS, TX US",1,0.02,Butler Trail: South Lamar - Urban Trail,,USC00410433,66,43,2/24/18 0:00
9,6,2910.714286,2/23/18,"AUSTIN GREAT HILLS, TX US",1,0.78,Butler Trail: South Lamar - Urban Trail,,USC00410433,43,34,2/23/18 0:00
6,5,2910.714286,2/22/18,"AUSTIN GREAT HILLS, TX US",1,0.35,Butler Trail: South Lamar - Urban Trail,,USC00410433,40,34,2/22/18 0:00
30,4,2910.714286,2/21/18,"AUSTIN GREAT HILLS, TX US",1,0.38,Butler Trail: South Lamar - Urban Trail,,USC00410433,69,39,2/21/18 0:00
10,3,2910.714286,2/20/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,77,67,2/20/18 0:00
21,2,2910.714286,2/19/18,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,71,50,2/19/18 0:00
11,1,2910.714286,2/18/18,"AUSTIN GREAT HILLS, TX US",1,0.01,Butler Trail: South Lamar - Urban Trail,,USC00410433,60,49,2/18/18 0:00
36,7,2910.714286,2/25/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,77,41,2/25/17 0:00
32,6,2910.714286,2/24/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,88,56,2/24/17 0:00
40,5,2910.714286,2/23/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,86,46,2/23/17 0:00
33,4,2910.714286,2/22/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,78,45,2/22/17 0:00
21,3,2910.714286,2/21/17,"AUSTIN GREAT HILLS, TX US",1,0.02,Butler Trail: South Lamar - Urban Trail,,USC00410433,69,48,2/21/17 0:00
21,2,2910.714286,2/20/17,"AUSTIN GREAT HILLS, TX US",1,1.38,Butler Trail: South Lamar - Urban Trail,,USC00410433,77,56,2/20/17 0:00
26,1,2910.714286,2/19/17,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,85,59,2/19/17 0:00
17,7,2910.714286,2/20/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,79,62,2/20/16 0:00
24,6,2910.714286,2/19/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,77,53,2/19/16 0:00
27,5,2910.714286,2/18/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,73,46,2/18/16 0:00
34,4,2910.714286,2/17/16,"AUSTIN GREAT HILLS, TX US",1,0,Butler Trail: South Lamar - Urban Trail,,USC00410433,79,45,2/17/16 0:00
